obsnme,obsval,weight,obgnme,lower_bound,upper_bound
actet_mon:2001_3:84032,0.023199999704957,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_3:84038,0.0274000000208616,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_3:84124,0.0278000012040138,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_3:84148,0.0229500010609626,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_3:84165,0.0253499988466501,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_3:85114,0.0192499998956918,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_3:85116,0.0258000008761882,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_4:84012,0.0636999979615211,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_4:84017,0.0627000033855438,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_4:84023,0.0589000023901462,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_4:84032,0.061999998986721,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_4:84038,0.0797500014305114,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_4:84124,0.0636999979615211,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_4:84148,0.0579500012099742,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_4:84165,0.0593999996781349,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_4:85114,0.0488499999046325,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_4:85116,0.0560999996960163,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_5:84012,0.0744500011205673,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_5:84017,0.0921500027179718,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_5:84023,0.0884499996900558,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_5:84032,0.0935000032186508,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_5:84038,0.096950002014637,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_5:84124,0.0884499996900558,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_5:84148,0.0835499987006187,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_5:84165,0.0806500017642974,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_5:85114,0.0821000039577484,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_5:85116,0.0786999985575676,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_6:84012,0.0555000007152557,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_6:84017,0.1021500006318092,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_6:84023,0.065700002014637,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_6:84032,0.1014999970793724,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_6:84038,0.113549992442131,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_6:84124,0.0934999957680702,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_6:84148,0.0888999998569488,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_6:84165,0.091449998319149,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_6:85114,0.0912999957799911,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_6:85116,0.0885000005364418,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_7:84012,0.0590000003576278,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_7:84017,0.093199998140335,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_7:84023,0.0586000010371208,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_7:84032,0.0833500027656555,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_7:84038,0.1062999963760376,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_7:84124,0.0897500067949295,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_7:84148,0.1034999936819076,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_7:84165,0.0961999967694282,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_7:85114,0.1072500050067901,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_7:85116,0.1055999994277954,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_8:84012,0.0627999976277351,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_8:84017,0.0888499990105629,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_8:84023,0.0673500001430511,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_8:84032,0.0859000012278556,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_8:84038,0.0903999954462051,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_8:84124,0.0839000046253204,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_8:84148,0.0820000022649765,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_8:84165,0.0877500027418136,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_8:85114,0.0808999985456466,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_8:85116,0.0852499976754188,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_9:84012,0.0216000005602836,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_9:84017,0.0485000014305114,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_9:84023,0.0238500013947486,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_9:84032,0.0457499995827674,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_9:84038,0.0462500005960464,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_9:84124,0.0407999977469444,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_9:84148,0.0452499985694885,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_9:84165,0.0429500006139278,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_9:85114,0.0458500012755394,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2001_9:85116,0.0441499985754489,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_10:84012,0.0288500003516674,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_10:84017,0.0415499992668628,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_10:84023,0.032600000500679,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_10:84032,0.046399999409914,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_10:84038,0.0480000004172325,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_10:84124,0.0505999997258186,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_10:84148,0.0507999993860721,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_10:84165,0.0504000037908554,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_10:85114,0.047749999910593,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_10:85116,0.0473500005900859,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_11:84012,0.0257500000298023,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_11:84017,0.0215999986976385,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_11:84023,0.0248499996960163,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_11:84032,0.0277500003576278,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_11:84038,0.0311000011861324,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_11:84124,0.0195000004023313,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_11:84148,0.0165500007569789,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_11:84165,0.0199500005692243,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_11:85114,0.0157999992370605,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_11:85116,0.0238000005483627,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_12:84012,0.0133999995887279,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_12:84017,0.0124000003561377,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_12:84023,0.012699999846518,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_12:84032,0.0121499998494982,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_12:84038,0.0140000004321336,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_12:84124,0.0120999999344348,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_12:84148,0.0116499997675418,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_12:84165,0.0128999995067715,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_12:85114,0.0110499998554587,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_12:85116,0.0133499996736645,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_1:84012,0.0139499995857477,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_1:84017,0.013150000013411,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_1:84023,0.014050000347197,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_1:84032,0.0127499997615814,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_1:84038,0.0149999996647238,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_1:84124,0.0133999995887279,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_1:84148,0.0122999995946884,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_1:84165,0.0133499996736645,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_1:85114,0.0111999996006488,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_1:85116,0.013549999333918,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_2:84012,0.0170000009238719,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_2:84017,0.0151000004261732,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_2:84023,0.0170000009238719,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_2:84032,0.0148999998345971,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_2:84038,0.0187999997287988,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_2:84124,0.0186500009149312,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_2:84148,0.0168500002473592,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_2:84165,0.0180000010877847,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_2:85114,0.0139000006020069,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_2:85116,0.0176999997347593,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_3:84012,0.0239000003784894,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_3:84017,0.0272499993443489,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_3:84023,0.0261499993503093,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_3:84032,0.0269000008702278,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_3:84038,0.0295000001788139,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_3:84124,0.0329499989748001,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_3:84148,0.0296000000089406,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_3:84165,0.0295000001788139,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_3:85114,0.0249000005424022,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_3:85116,0.0294499993324279,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_4:84012,0.0620000027120113,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_4:84017,0.0573999993503093,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_4:84023,0.0625500008463859,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_4:84032,0.05884999781847,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_4:84038,0.0709500014781951,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_4:84124,0.0630000010132789,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_4:84148,0.0561999976634979,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_4:84165,0.0590000003576278,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_4:85114,0.0503500029444694,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_4:85116,0.0555999986827373,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_5:84012,0.0475500002503395,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_5:84017,0.0747999995946884,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_5:84023,0.0758500024676323,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_5:84032,0.0774499997496604,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_5:84038,0.0798000022768974,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_5:84124,0.0732499957084655,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_5:84148,0.0699499994516372,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_5:84165,0.0681499987840652,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_5:85114,0.0681000053882598,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_5:85116,0.065650001168251,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_6:84012,0.0270499996840953,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_6:84017,0.0544500015676021,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_6:84023,0.0274999998509883,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_6:84032,0.0552999973297119,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_6:84038,0.07065000385046,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_6:84124,0.0885000005364418,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_6:84148,0.0912500023841857,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_6:84165,0.0945499986410141,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_6:85114,0.0919999927282333,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_6:85116,0.0888499990105629,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_7:84012,0.0294499993324279,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_7:84017,0.0429999977350235,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_7:84023,0.03490000218153,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_7:84032,0.0467500016093254,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_7:84038,0.058349996805191,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_7:84124,0.049100000411272,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_7:84148,0.0466499999165535,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_7:84165,0.0555999986827373,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_7:85114,0.0460000000894069,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_7:85116,0.0533499978482723,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_8:84012,0.0292499996721744,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_8:84017,0.0314000025391578,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_8:84023,0.0333000011742115,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_8:84032,0.0366999991238117,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_8:84038,0.0504000000655651,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_8:84124,0.0420000031590461,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_8:84148,0.0401000007987022,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_8:84165,0.0463000014424324,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_8:85114,0.038000002503395,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_8:85116,0.0415000021457672,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_9:84012,0.0482500009238719,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_9:84017,0.0560999996960163,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_9:84023,0.048200000077486,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_9:84032,0.0620499998331069,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_9:84038,0.0694499984383583,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_9:84124,0.0703500062227249,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_9:84148,0.0722000002861023,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_9:84165,0.0770500004291534,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_9:85114,0.072050005197525,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2002_9:85116,0.0708499997854232,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_10:84012,0.0126000000163912,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_10:84017,0.0192999988794326,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_10:84023,0.0126000000163912,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_10:84032,0.0209999997168779,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_10:84038,0.0189999993890523,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_10:84124,0.0163500010967254,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_10:84148,0.017799999564886,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_10:84165,0.0190999992191791,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_10:85114,0.0168500002473592,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_10:85116,0.0176999997347593,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_11:84012,0.0240500010550022,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_11:84017,0.0223500002175569,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_11:84023,0.0237500015646219,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_11:84032,0.0237499997019767,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_11:84038,0.0241500008851289,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_11:84124,0.0292499996721744,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_11:84148,0.0297999996691942,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_11:84165,0.0243500005453825,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_11:85114,0.025399999693036,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_11:85116,0.0244500003755092,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_12:84012,0.0149999996647238,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_12:84017,0.0142000000923872,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_12:84023,0.0137000000104308,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_12:84032,0.0142999999225139,12859.265415737325,actet_mon,0,100000000000.0
actet_mon:2003_12:84038,0.0171499997377395,12859.265415737325,actet_mon,0,100000000000.0
