parname parval1 parubnd parlbnd
tmax_allsnow:hru_5643:mon_1 29.321213 35.1854556 23.4569704
tmax_allsnow:hru_5678:mon_1 29.321195 35.185434 23.456955999999998
tmax_allsnow:hru_5679:mon_1 29.319707 35.1836484 23.4557656
tmax_allsnow:hru_5686:mon_1 29.297963 35.1575556 23.4383704
tmax_allsnow:hru_5690:mon_1 29.306398 35.167677600000005 23.445118400000002
tmax_allsnow:hru_5693:mon_1 29.302044 35.1624528 23.4416352
tmax_allsnow:hru_5697:mon_1 29.340078 35.2080936 23.4720624
tmax_allsnow:hru_5703:mon_1 29.353663 35.2243956 23.4829304
tmax_allsnow:hru_5728:mon_1 29.346808 35.2161696 23.477446399999998
tmax_allsnow:hru_7128:mon_1 29.329838 35.1958056 23.463870399999998
tmax_allsnow:hru_7156:mon_1 29.261596 35.1139152 23.4092768
tmax_allsnow:hru_7157:mon_1 29.301415 35.161698 23.441132
tmax_allsnow:hru_5621:mon_2 29.894828 35.8737936 23.9158624
tmax_allsnow:hru_5625:mon_2 29.894828 35.8737936 23.9158624
tmax_allsnow:hru_5628:mon_2 29.894828 35.8737936 23.9158624
tmax_allsnow:hru_5635:mon_2 29.894828 35.8737936 23.9158624
tmax_allsnow:hru_5637:mon_2 29.894828 35.8737936 23.9158624
tmax_allsnow:hru_5643:mon_2 29.894828 35.8737936 23.9158624
tmax_allsnow:hru_5678:mon_2 29.894793 35.8737516 23.9158344
tmax_allsnow:hru_5679:mon_2 29.891852 35.8702224 23.9134816
tmax_allsnow:hru_5686:mon_2 29.854396 35.8252752 23.883516800000002
tmax_allsnow:hru_5690:mon_2 29.865536 35.8386432 23.892428799999998
tmax_allsnow:hru_5693:mon_2 29.856927 35.8283124 23.8855416
tmax_allsnow:hru_5697:mon_2 29.927367 35.9128404 23.9418936
tmax_allsnow:hru_5703:mon_2 29.95721 35.948652 23.965768
tmax_allsnow:hru_5728:mon_2 29.94553 35.934636000000005 23.956424000000002
tmax_allsnow:hru_7128:mon_2 29.861717 35.8340604 23.8893736
tmax_allsnow:hru_7156:mon_2 29.820474 35.7845688 23.8563792
tmax_allsnow:hru_7157:mon_2 29.855685 35.826822 23.884548000000002
tmax_allsnow:hru_5621:mon_3 30.989016 37.1868192 24.7912128
tmax_allsnow:hru_5625:mon_3 30.989016 37.1868192 24.7912128
tmax_allsnow:hru_5628:mon_3 30.989016 37.1868192 24.7912128
tmax_allsnow:hru_5635:mon_3 30.989016 37.1868192 24.7912128
tmax_allsnow:hru_5637:mon_3 30.989016 37.1868192 24.7912128
tmax_allsnow:hru_5643:mon_3 30.989016 37.1868192 24.7912128
tmax_allsnow:hru_5678:mon_3 30.988837 37.1866044 24.7910696
tmax_allsnow:hru_5679:mon_3 30.973787 37.1685444 24.7790296
tmax_allsnow:hru_5686:mon_3 30.799146 36.9589752 24.6393168
tmax_allsnow:hru_5690:mon_3 30.839131 37.0069572 24.671304799999998
tmax_allsnow:hru_5693:mon_3 30.795082 36.9540984 24.636065600000002
tmax_allsnow:hru_5697:mon_3 30.920853 37.1050236 24.7366824
tmax_allsnow:hru_5703:mon_3 30.890946 37.0691352 24.7127568
tmax_allsnow:hru_5728:mon_3 30.907164 37.088596800000005 24.725731200000002
tmax_allsnow:hru_7128:mon_3 30.814302 36.977162400000005 24.651441600000002
tmax_allsnow:hru_7156:mon_3 30.753187 36.903824400000005 24.6025496
tmax_allsnow:hru_7157:mon_3 30.788725 36.94647 24.63098
tmax_allsnow:hru_5621:mon_4 31.924954 38.3099448 25.5399632
tmax_allsnow:hru_5625:mon_4 31.924954 38.3099448 25.5399632
tmax_allsnow:hru_5628:mon_4 31.924954 38.3099448 25.5399632
tmax_allsnow:hru_5635:mon_4 31.924954 38.3099448 25.5399632
tmax_allsnow:hru_5637:mon_4 31.924954 38.3099448 25.5399632
tmax_allsnow:hru_5643:mon_4 31.924954 38.3099448 25.5399632
tmax_allsnow:hru_5678:mon_4 31.924954 38.3099448 25.5399632
tmax_allsnow:hru_5679:mon_4 31.924959 38.3099508 25.5399672
tmax_allsnow:hru_5686:mon_4 31.874054 38.2488648 25.499243200000002
tmax_allsnow:hru_5690:mon_4 31.924999 38.3099988 25.5399992
tmax_allsnow:hru_5693:mon_4 31.925012 38.3100144 25.540009599999998
tmax_allsnow:hru_5697:mon_4 31.411883 37.6942596 25.1295064
tmax_allsnow:hru_5703:mon_4 31.012174 37.2146088 24.809739200000003
tmax_allsnow:hru_5728:mon_4 31.178293 37.413951600000004 24.9426344
tmax_allsnow:hru_7128:mon_4 31.916646 38.2999752 25.5333168
tmax_allsnow:hru_7156:mon_4 31.699366 38.039239200000004 25.3594928
tmax_allsnow:hru_7157:mon_4 31.925014 38.3100168 25.540011200000002
tmax_allsnow:hru_5621:mon_5 32.0 38.4 25.6
tmax_allsnow:hru_5625:mon_5 32.0 38.4 25.6
tmax_allsnow:hru_5628:mon_5 32.0 38.4 25.6
tmax_allsnow:hru_5635:mon_5 32.0 38.4 25.6
tmax_allsnow:hru_5637:mon_5 32.0 38.4 25.6
tmax_allsnow:hru_5643:mon_5 32.0 38.4 25.6
tmax_allsnow:hru_5678:mon_5 32.0 38.4 25.6
tmax_allsnow:hru_5679:mon_5 32.0 38.4 25.6
tmax_allsnow:hru_5686:mon_5 32.0 38.4 25.6
tmax_allsnow:hru_5690:mon_5 32.0 38.4 25.6
tmax_allsnow:hru_5693:mon_5 32.0 38.4 25.6
tmax_allsnow:hru_5697:mon_5 32.0 38.4 25.6
tmax_allsnow:hru_5703:mon_5 32.0 38.4 25.6
tmax_allsnow:hru_5728:mon_5 32.0 38.4 25.6
tmax_allsnow:hru_7128:mon_5 32.0 38.4 25.6
tmax_allsnow:hru_7156:mon_5 32.0 38.4 25.6
tmax_allsnow:hru_7157:mon_5 32.0 38.4 25.6
tmax_allsnow:hru_5621:mon_6 32.0 38.4 25.6
tmax_allsnow:hru_5625:mon_6 32.0 38.4 25.6
tmax_allsnow:hru_5628:mon_6 32.0 38.4 25.6
tmax_allsnow:hru_5635:mon_6 32.0 38.4 25.6
tmax_allsnow:hru_5637:mon_6 32.0 38.4 25.6
tmax_allsnow:hru_5643:mon_6 32.0 38.4 25.6
tmax_allsnow:hru_5678:mon_6 32.0 38.4 25.6
tmax_allsnow:hru_5679:mon_6 32.0 38.4 25.6
tmax_allsnow:hru_5686:mon_6 32.0 38.4 25.6
tmax_allsnow:hru_5690:mon_6 32.0 38.4 25.6
tmax_allsnow:hru_5693:mon_6 32.0 38.4 25.6
tmax_allsnow:hru_5697:mon_6 32.0 38.4 25.6
tmax_allsnow:hru_5703:mon_6 32.0 38.4 25.6
tmax_allsnow:hru_5728:mon_6 32.0 38.4 25.6
tmax_allsnow:hru_7128:mon_6 32.0 38.4 25.6
tmax_allsnow:hru_7156:mon_6 32.0 38.4 25.6
tmax_allsnow:hru_7157:mon_6 32.0 38.4 25.6
tmax_allsnow:hru_5621:mon_7 32.0 38.4 25.6
tmax_allsnow:hru_5625:mon_7 32.0 38.4 25.6
tmax_allsnow:hru_5628:mon_7 32.0 38.4 25.6
tmax_allsnow:hru_5635:mon_7 32.0 38.4 25.6
tmax_allsnow:hru_5637:mon_7 32.0 38.4 25.6
tmax_allsnow:hru_5643:mon_7 32.0 38.4 25.6
tmax_allsnow:hru_5678:mon_7 32.0 38.4 25.6
tmax_allsnow:hru_5679:mon_7 32.0 38.4 25.6
tmax_allsnow:hru_5686:mon_7 32.0 38.4 25.6
tmax_allsnow:hru_5690:mon_7 32.0 38.4 25.6
tmax_allsnow:hru_5693:mon_7 32.0 38.4 25.6
tmax_allsnow:hru_5697:mon_7 32.0 38.4 25.6
tmax_allsnow:hru_5703:mon_7 32.0 38.4 25.6
tmax_allsnow:hru_5728:mon_7 32.0 38.4 25.6
tmax_allsnow:hru_7128:mon_7 32.0 38.4 25.6
tmax_allsnow:hru_7156:mon_7 32.0 38.4 25.6
tmax_allsnow:hru_7157:mon_7 32.0 38.4 25.6
tmax_allsnow:hru_5621:mon_8 32.0 38.4 25.6
tmax_allsnow:hru_5625:mon_8 32.0 38.4 25.6
tmax_allsnow:hru_5628:mon_8 32.0 38.4 25.6
tmax_allsnow:hru_5635:mon_8 32.0 38.4 25.6
tmax_allsnow:hru_5637:mon_8 32.0 38.4 25.6
tmax_allsnow:hru_5643:mon_8 32.0 38.4 25.6
tmax_allsnow:hru_5678:mon_8 32.0 38.4 25.6
tmax_allsnow:hru_5679:mon_8 32.0 38.4 25.6
tmax_allsnow:hru_5686:mon_8 32.0 38.4 25.6
tmax_allsnow:hru_5690:mon_8 32.0 38.4 25.6
tmax_allsnow:hru_5693:mon_8 32.0 38.4 25.6
tmax_allsnow:hru_5697:mon_8 32.0 38.4 25.6
tmax_allsnow:hru_5703:mon_8 32.0 38.4 25.6
tmax_allsnow:hru_5728:mon_8 32.0 38.4 25.6
tmax_allsnow:hru_7128:mon_8 32.0 38.4 25.6
tmax_allsnow:hru_7156:mon_8 32.0 38.4 25.6
tmax_allsnow:hru_7157:mon_8 32.0 38.4 25.6
tmax_allsnow:hru_5621:mon_9 32.0 38.4 25.6
tmax_allsnow:hru_5625:mon_9 32.0 38.4 25.6
tmax_allsnow:hru_5628:mon_9 32.0 38.4 25.6
tmax_allsnow:hru_5635:mon_9 32.0 38.4 25.6
tmax_allsnow:hru_5637:mon_9 32.0 38.4 25.6
tmax_allsnow:hru_5643:mon_9 32.0 38.4 25.6
tmax_allsnow:hru_5678:mon_9 32.0 38.4 25.6
tmax_allsnow:hru_5679:mon_9 32.0 38.4 25.6
tmax_allsnow:hru_5686:mon_9 32.0 38.4 25.6
tmax_allsnow:hru_5690:mon_9 32.0 38.4 25.6
tmax_allsnow:hru_5693:mon_9 32.0 38.4 25.6
tmax_allsnow:hru_5697:mon_9 32.0 38.4 25.6
tmax_allsnow:hru_5703:mon_9 32.0 38.4 25.6
tmax_allsnow:hru_5728:mon_9 32.0 38.4 25.6
tmax_allsnow:hru_7128:mon_9 32.0 38.4 25.6
tmax_allsnow:hru_7156:mon_9 32.0 38.4 25.6
tmax_allsnow:hru_7157:mon_9 32.0 38.4 25.6
tmax_allsnow:hru_5621:mon_10 33.322804 39.987364799999995 26.658243199999998
tmax_allsnow:hru_5625:mon_10 33.322804 39.987364799999995 26.658243199999998
tmax_allsnow:hru_5628:mon_10 33.322804 39.987364799999995 26.658243199999998
tmax_allsnow:hru_5635:mon_10 33.322804 39.987364799999995 26.658243199999998
tmax_allsnow:hru_5637:mon_10 33.322804 39.987364799999995 26.658243199999998
tmax_allsnow:hru_5643:mon_10 33.322804 39.987364799999995 26.658243199999998
tmax_allsnow:hru_5678:mon_10 33.322885 39.987462 26.658307999999998
tmax_allsnow:hru_5679:mon_10 33.329658 39.9955896 26.6637264
tmax_allsnow:hru_5686:mon_10 33.35752 40.029024 26.686016000000002
tmax_allsnow:hru_5690:mon_10 33.390259 40.0683108 26.7122072
tmax_allsnow:hru_5693:mon_10 33.410083 40.0920996 26.7280664
tmax_allsnow:hru_5697:mon_10 32.7708 39.324960000000004 26.21664
tmax_allsnow:hru_5703:mon_10 32.931384 39.5176608 26.3451072
tmax_allsnow:hru_5728:mon_10 33.142502 39.7710024 26.5140016
tmax_allsnow:hru_7128:mon_10 28.893252 34.6719024 23.1146016
tmax_allsnow:hru_7156:mon_10 33.145233 39.7742796 26.5161864
tmax_allsnow:hru_7157:mon_10 33.412944 40.0955328 26.7303552
tmax_allsnow:hru_5621:mon_11 31.084678 37.3016136 24.8677424
tmax_allsnow:hru_5625:mon_11 31.084678 37.3016136 24.8677424
tmax_allsnow:hru_5628:mon_11 31.084678 37.3016136 24.8677424
tmax_allsnow:hru_5635:mon_11 31.084678 37.3016136 24.8677424
tmax_allsnow:hru_5637:mon_11 31.084678 37.3016136 24.8677424
tmax_allsnow:hru_5643:mon_11 31.084678 37.3016136 24.8677424
tmax_allsnow:hru_5678:mon_11 31.084288 37.3011456 24.8674304
tmax_allsnow:hru_5679:mon_11 31.051572 37.2618864 24.8412576
tmax_allsnow:hru_5686:mon_11 30.729975 36.87597 24.58398
tmax_allsnow:hru_5690:mon_11 30.75886 36.910632 24.607087999999997
tmax_allsnow:hru_5693:mon_11 30.663107 36.7957284 24.5304856
tmax_allsnow:hru_5697:mon_11 31.176779 37.412134800000004 24.9414232
tmax_allsnow:hru_5703:mon_11 31.294446 37.5533352 25.035556800000002
tmax_allsnow:hru_5728:mon_11 31.251684 37.502020800000004 25.0013472
tmax_allsnow:hru_7128:mon_11 30.742506 36.8910072 24.5940048
tmax_allsnow:hru_7156:mon_11 30.815557 36.9786684 24.6524456
tmax_allsnow:hru_7157:mon_11 30.649289 36.7791468 24.5194312
tmax_allsnow:hru_5621:mon_12 30.259824 36.3117888 24.207859199999998
tmax_allsnow:hru_5625:mon_12 30.259824 36.3117888 24.207859199999998
tmax_allsnow:hru_5628:mon_12 30.259824 36.3117888 24.207859199999998
tmax_allsnow:hru_5635:mon_12 30.259824 36.3117888 24.207859199999998
tmax_allsnow:hru_5637:mon_12 30.259824 36.3117888 24.207859199999998
tmax_allsnow:hru_5643:mon_12 30.259824 36.3117888 24.207859199999998
tmax_allsnow:hru_5678:mon_12 30.259605 36.311526 24.207684
tmax_allsnow:hru_5679:mon_12 30.241128 36.2893536 24.1929024
tmax_allsnow:hru_5686:mon_12 30.046813 36.0561756 24.0374504
tmax_allsnow:hru_5690:mon_12 30.07582 36.090984 24.060656
tmax_allsnow:hru_5693:mon_12 30.021744 36.0260928 24.017395200000003
tmax_allsnow:hru_5697:mon_12 30.293317 36.3519804 24.234653599999998
tmax_allsnow:hru_5703:mon_12 30.330213 36.3962556 24.2641704
tmax_allsnow:hru_5728:mon_12 30.311311 36.3735732 24.2490488
tmax_allsnow:hru_7128:mon_12 30.179509 36.2154108 24.143607199999998
tmax_allsnow:hru_7156:mon_12 30.035646 36.0427752 24.0285168
tmax_allsnow:hru_7157:mon_12 30.01394 36.016728 24.011152000000003
tmax_cbh_adj:hru_5621:mon_1 0.0 3.0 -3.0
tmax_cbh_adj:hru_5625:mon_1 0.0 3.0 -3.0
tmax_cbh_adj:hru_5628:mon_1 0.0 3.0 -3.0
tmax_cbh_adj:hru_5635:mon_1 0.0 3.0 -3.0
tmax_cbh_adj:hru_5637:mon_1 0.0 3.0 -3.0
tmax_cbh_adj:hru_5643:mon_1 0.0 3.0 -3.0
tmax_cbh_adj:hru_5678:mon_1 0.0 3.0 -3.0
tmax_cbh_adj:hru_5679:mon_1 0.0 3.0 -3.0
tmax_cbh_adj:hru_5686:mon_1 0.0 3.0 -3.0
tmax_cbh_adj:hru_5690:mon_1 0.0 3.0 -3.0
tmax_cbh_adj:hru_5693:mon_1 0.0 3.0 -3.0
tmax_cbh_adj:hru_5697:mon_1 0.0 3.0 -3.0
tmax_cbh_adj:hru_5703:mon_1 0.0 3.0 -3.0
tmax_cbh_adj:hru_5728:mon_1 0.0 3.0 -3.0
tmax_cbh_adj:hru_7128:mon_1 0.0 3.0 -3.0
tmax_cbh_adj:hru_7156:mon_1 0.0 3.0 -3.0
tmax_cbh_adj:hru_7157:mon_1 0.0 3.0 -3.0
tmax_cbh_adj:hru_5621:mon_2 0.0 3.0 -3.0
tmax_cbh_adj:hru_5625:mon_2 0.0 3.0 -3.0
tmax_cbh_adj:hru_5628:mon_2 0.0 3.0 -3.0
tmax_cbh_adj:hru_5635:mon_2 0.0 3.0 -3.0
tmax_cbh_adj:hru_5637:mon_2 0.0 3.0 -3.0
tmax_cbh_adj:hru_5643:mon_2 0.0 3.0 -3.0
tmax_cbh_adj:hru_5678:mon_2 0.0 3.0 -3.0
tmax_cbh_adj:hru_5679:mon_2 0.0 3.0 -3.0
tmax_cbh_adj:hru_5686:mon_2 0.0 3.0 -3.0
tmax_cbh_adj:hru_5690:mon_2 0.0 3.0 -3.0
tmax_cbh_adj:hru_5693:mon_2 0.0 3.0 -3.0
tmax_cbh_adj:hru_5697:mon_2 0.0 3.0 -3.0
tmax_cbh_adj:hru_5703:mon_2 0.0 3.0 -3.0
tmax_cbh_adj:hru_5728:mon_2 0.0 3.0 -3.0
tmax_cbh_adj:hru_7128:mon_2 0.0 3.0 -3.0
tmax_cbh_adj:hru_7156:mon_2 0.0 3.0 -3.0
tmax_cbh_adj:hru_7157:mon_2 0.0 3.0 -3.0
tmax_cbh_adj:hru_5621:mon_3 0.0 3.0 -3.0
tmax_cbh_adj:hru_5625:mon_3 0.0 3.0 -3.0
tmax_cbh_adj:hru_5628:mon_3 0.0 3.0 -3.0
tmax_cbh_adj:hru_5635:mon_3 0.0 3.0 -3.0
tmax_cbh_adj:hru_5637:mon_3 0.0 3.0 -3.0
tmax_cbh_adj:hru_5643:mon_3 0.0 3.0 -3.0
tmax_cbh_adj:hru_5678:mon_3 0.0 3.0 -3.0
tmax_cbh_adj:hru_5679:mon_3 0.0 3.0 -3.0
tmax_cbh_adj:hru_5686:mon_3 0.0 3.0 -3.0
tmax_cbh_adj:hru_5690:mon_3 0.0 3.0 -3.0
tmax_cbh_adj:hru_5693:mon_3 0.0 3.0 -3.0
tmax_cbh_adj:hru_5697:mon_3 0.0 3.0 -3.0
tmax_cbh_adj:hru_5703:mon_3 0.0 3.0 -3.0
tmax_cbh_adj:hru_5728:mon_3 0.0 3.0 -3.0
tmax_cbh_adj:hru_7128:mon_3 0.0 3.0 -3.0
tmax_cbh_adj:hru_7156:mon_3 0.0 3.0 -3.0
tmax_cbh_adj:hru_7157:mon_3 0.0 3.0 -3.0
tmax_cbh_adj:hru_5621:mon_4 0.0 3.0 -3.0
tmax_cbh_adj:hru_5625:mon_4 0.0 3.0 -3.0
tmax_cbh_adj:hru_5628:mon_4 0.0 3.0 -3.0
tmax_cbh_adj:hru_5635:mon_4 0.0 3.0 -3.0
tmax_cbh_adj:hru_5637:mon_4 0.0 3.0 -3.0
tmax_cbh_adj:hru_5643:mon_4 0.0 3.0 -3.0
tmax_cbh_adj:hru_5678:mon_4 0.0 3.0 -3.0
tmax_cbh_adj:hru_5679:mon_4 0.0 3.0 -3.0
tmax_cbh_adj:hru_5686:mon_4 0.0 3.0 -3.0
tmax_cbh_adj:hru_5690:mon_4 0.0 3.0 -3.0
tmax_cbh_adj:hru_5693:mon_4 0.0 3.0 -3.0
tmax_cbh_adj:hru_5697:mon_4 0.0 3.0 -3.0
tmax_cbh_adj:hru_5703:mon_4 0.0 3.0 -3.0
tmax_cbh_adj:hru_5728:mon_4 0.0 3.0 -3.0
tmax_cbh_adj:hru_7128:mon_4 0.0 3.0 -3.0
tmax_cbh_adj:hru_7156:mon_4 0.0 3.0 -3.0
tmax_cbh_adj:hru_7157:mon_4 0.0 3.0 -3.0
tmax_cbh_adj:hru_5621:mon_5 0.0 3.0 -3.0
tmax_cbh_adj:hru_5625:mon_5 0.0 3.0 -3.0
tmax_cbh_adj:hru_5628:mon_5 0.0 3.0 -3.0
tmax_cbh_adj:hru_5635:mon_5 0.0 3.0 -3.0
tmax_cbh_adj:hru_5637:mon_5 0.0 3.0 -3.0
tmax_cbh_adj:hru_5643:mon_5 0.0 3.0 -3.0
tmax_cbh_adj:hru_5678:mon_5 0.0 3.0 -3.0
tmax_cbh_adj:hru_5679:mon_5 0.0 3.0 -3.0
tmax_cbh_adj:hru_5686:mon_5 0.0 3.0 -3.0
tmax_cbh_adj:hru_5690:mon_5 0.0 3.0 -3.0
tmax_cbh_adj:hru_5693:mon_5 0.0 3.0 -3.0
tmax_cbh_adj:hru_5697:mon_5 0.0 3.0 -3.0
tmax_cbh_adj:hru_5703:mon_5 0.0 3.0 -3.0
tmax_cbh_adj:hru_5728:mon_5 0.0 3.0 -3.0
tmax_cbh_adj:hru_7128:mon_5 0.0 3.0 -3.0
tmax_cbh_adj:hru_7156:mon_5 0.0 3.0 -3.0
tmax_cbh_adj:hru_7157:mon_5 0.0 3.0 -3.0
tmax_cbh_adj:hru_5621:mon_6 0.0 3.0 -3.0
tmax_cbh_adj:hru_5625:mon_6 0.0 3.0 -3.0
tmax_cbh_adj:hru_5628:mon_6 0.0 3.0 -3.0
tmax_cbh_adj:hru_5635:mon_6 0.0 3.0 -3.0
tmax_cbh_adj:hru_5637:mon_6 0.0 3.0 -3.0
tmax_cbh_adj:hru_5643:mon_6 0.0 3.0 -3.0
tmax_cbh_adj:hru_5678:mon_6 0.0 3.0 -3.0
tmax_cbh_adj:hru_5679:mon_6 0.0 3.0 -3.0
tmax_cbh_adj:hru_5686:mon_6 0.0 3.0 -3.0
tmax_cbh_adj:hru_5690:mon_6 0.0 3.0 -3.0
tmax_cbh_adj:hru_5693:mon_6 0.0 3.0 -3.0
tmax_cbh_adj:hru_5697:mon_6 0.0 3.0 -3.0
tmax_cbh_adj:hru_5703:mon_6 0.0 3.0 -3.0
tmax_cbh_adj:hru_5728:mon_6 0.0 3.0 -3.0
tmax_cbh_adj:hru_7128:mon_6 0.0 3.0 -3.0
tmax_cbh_adj:hru_7156:mon_6 0.0 3.0 -3.0
tmax_cbh_adj:hru_7157:mon_6 0.0 3.0 -3.0
tmax_cbh_adj:hru_5621:mon_7 0.0 3.0 -3.0
tmax_cbh_adj:hru_5625:mon_7 0.0 3.0 -3.0
tmax_cbh_adj:hru_5628:mon_7 0.0 3.0 -3.0
tmax_cbh_adj:hru_5635:mon_7 0.0 3.0 -3.0
tmax_cbh_adj:hru_5637:mon_7 0.0 3.0 -3.0
tmax_cbh_adj:hru_5643:mon_7 0.0 3.0 -3.0
tmax_cbh_adj:hru_5678:mon_7 0.0 3.0 -3.0
tmax_cbh_adj:hru_5679:mon_7 0.0 3.0 -3.0
tmax_cbh_adj:hru_5686:mon_7 0.0 3.0 -3.0
tmax_cbh_adj:hru_5690:mon_7 0.0 3.0 -3.0
tmax_cbh_adj:hru_5693:mon_7 0.0 3.0 -3.0
tmax_cbh_adj:hru_5697:mon_7 0.0 3.0 -3.0
tmax_cbh_adj:hru_5703:mon_7 0.0 3.0 -3.0
tmax_cbh_adj:hru_5728:mon_7 0.0 3.0 -3.0
tmax_cbh_adj:hru_7128:mon_7 0.0 3.0 -3.0
tmax_cbh_adj:hru_7156:mon_7 0.0 3.0 -3.0
tmax_cbh_adj:hru_7157:mon_7 0.0 3.0 -3.0
tmax_cbh_adj:hru_5621:mon_8 0.0 3.0 -3.0
tmax_cbh_adj:hru_5625:mon_8 0.0 3.0 -3.0
tmax_cbh_adj:hru_5628:mon_8 0.0 3.0 -3.0
tmax_cbh_adj:hru_5635:mon_8 0.0 3.0 -3.0
tmax_cbh_adj:hru_5637:mon_8 0.0 3.0 -3.0
tmax_cbh_adj:hru_5643:mon_8 0.0 3.0 -3.0
tmax_cbh_adj:hru_5678:mon_8 0.0 3.0 -3.0
tmax_cbh_adj:hru_5679:mon_8 0.0 3.0 -3.0
tmax_cbh_adj:hru_5686:mon_8 0.0 3.0 -3.0
tmax_cbh_adj:hru_5690:mon_8 0.0 3.0 -3.0
tmax_cbh_adj:hru_5693:mon_8 0.0 3.0 -3.0
tmax_cbh_adj:hru_5697:mon_8 0.0 3.0 -3.0
tmax_cbh_adj:hru_5703:mon_8 0.0 3.0 -3.0
tmax_cbh_adj:hru_5728:mon_8 0.0 3.0 -3.0
tmax_cbh_adj:hru_7128:mon_8 0.0 3.0 -3.0
tmax_cbh_adj:hru_7156:mon_8 0.0 3.0 -3.0
tmax_cbh_adj:hru_7157:mon_8 0.0 3.0 -3.0
tmax_cbh_adj:hru_5621:mon_9 0.0 3.0 -3.0
tmax_cbh_adj:hru_5625:mon_9 0.0 3.0 -3.0
tmax_cbh_adj:hru_5628:mon_9 0.0 3.0 -3.0
tmax_cbh_adj:hru_5635:mon_9 0.0 3.0 -3.0
tmax_cbh_adj:hru_5637:mon_9 0.0 3.0 -3.0
tmax_cbh_adj:hru_5643:mon_9 0.0 3.0 -3.0
tmax_cbh_adj:hru_5678:mon_9 0.0 3.0 -3.0
tmax_cbh_adj:hru_5679:mon_9 0.0 3.0 -3.0
tmax_cbh_adj:hru_5686:mon_9 0.0 3.0 -3.0
tmax_cbh_adj:hru_5690:mon_9 0.0 3.0 -3.0
tmax_cbh_adj:hru_5693:mon_9 0.0 3.0 -3.0
tmax_cbh_adj:hru_5697:mon_9 0.0 3.0 -3.0
tmax_cbh_adj:hru_5703:mon_9 0.0 3.0 -3.0
tmax_cbh_adj:hru_5728:mon_9 0.0 3.0 -3.0
tmax_cbh_adj:hru_7128:mon_9 0.0 3.0 -3.0
tmax_cbh_adj:hru_7156:mon_9 0.0 3.0 -3.0
tmax_cbh_adj:hru_7157:mon_9 0.0 3.0 -3.0
tmax_cbh_adj:hru_5621:mon_10 0.0 3.0 -3.0
tmax_cbh_adj:hru_5625:mon_10 0.0 3.0 -3.0
tmax_cbh_adj:hru_5628:mon_10 0.0 3.0 -3.0
tmax_cbh_adj:hru_5635:mon_10 0.0 3.0 -3.0
tmax_cbh_adj:hru_5637:mon_10 0.0 3.0 -3.0
tmax_cbh_adj:hru_5643:mon_10 0.0 3.0 -3.0
tmax_cbh_adj:hru_5678:mon_10 0.0 3.0 -3.0
tmax_cbh_adj:hru_5679:mon_10 0.0 3.0 -3.0
tmax_cbh_adj:hru_5686:mon_10 0.0 3.0 -3.0
tmax_cbh_adj:hru_5690:mon_10 0.0 3.0 -3.0
tmax_cbh_adj:hru_5693:mon_10 0.0 3.0 -3.0
tmax_cbh_adj:hru_5697:mon_10 0.0 3.0 -3.0
tmax_cbh_adj:hru_5703:mon_10 0.0 3.0 -3.0
tmax_cbh_adj:hru_5728:mon_10 0.0 3.0 -3.0
tmax_cbh_adj:hru_7128:mon_10 0.0 3.0 -3.0
tmax_cbh_adj:hru_7156:mon_10 0.0 3.0 -3.0
tmax_cbh_adj:hru_7157:mon_10 0.0 3.0 -3.0
tmax_cbh_adj:hru_5621:mon_11 0.0 3.0 -3.0
tmax_cbh_adj:hru_5625:mon_11 0.0 3.0 -3.0
tmax_cbh_adj:hru_5628:mon_11 0.0 3.0 -3.0
tmax_cbh_adj:hru_5635:mon_11 0.0 3.0 -3.0
tmax_cbh_adj:hru_5637:mon_11 0.0 3.0 -3.0
tmax_cbh_adj:hru_5643:mon_11 0.0 3.0 -3.0
tmax_cbh_adj:hru_5678:mon_11 0.0 3.0 -3.0
tmax_cbh_adj:hru_5679:mon_11 0.0 3.0 -3.0
tmax_cbh_adj:hru_5686:mon_11 0.0 3.0 -3.0
tmax_cbh_adj:hru_5690:mon_11 0.0 3.0 -3.0
tmax_cbh_adj:hru_5693:mon_11 0.0 3.0 -3.0
tmax_cbh_adj:hru_5697:mon_11 0.0 3.0 -3.0
tmax_cbh_adj:hru_5703:mon_11 0.0 3.0 -3.0
tmax_cbh_adj:hru_5728:mon_11 0.0 3.0 -3.0
tmax_cbh_adj:hru_7128:mon_11 0.0 3.0 -3.0
tmax_cbh_adj:hru_7156:mon_11 0.0 3.0 -3.0
tmax_cbh_adj:hru_7157:mon_11 0.0 3.0 -3.0
tmax_cbh_adj:hru_5621:mon_12 0.0 3.0 -3.0
tmax_cbh_adj:hru_5625:mon_12 0.0 3.0 -3.0
tmax_cbh_adj:hru_5628:mon_12 0.0 3.0 -3.0
tmax_cbh_adj:hru_5635:mon_12 0.0 3.0 -3.0
tmax_cbh_adj:hru_5637:mon_12 0.0 3.0 -3.0
tmax_cbh_adj:hru_5643:mon_12 0.0 3.0 -3.0
tmax_cbh_adj:hru_5678:mon_12 0.0 3.0 -3.0
tmax_cbh_adj:hru_5679:mon_12 0.0 3.0 -3.0
tmax_cbh_adj:hru_5686:mon_12 0.0 3.0 -3.0
tmax_cbh_adj:hru_5690:mon_12 0.0 3.0 -3.0
tmax_cbh_adj:hru_5693:mon_12 0.0 3.0 -3.0
